"deal_id","target_name","target_cik","cik_match_method"
"2774411020","Millennial Media Inc","0001372375","cleaned"
"1968203020","Millennium Pharmaceuticals Inc","0001002637","cleaned"
"2158128020","Millipore Corp","0000066479","cleaned"
"1837084020","Mills Corp","0000914713","cleaned"
"2962274020","Mines Management Inc","0000066649","cleaned"
"3778565020","Misonix Inc","0000880432","cleaned"
"2577598020","Mission Community Bancorp","0001129920","cleaned"
"1864495020","Mity Enterprises Inc","0000921030","cleaned"
"3458606020","Mobile Mini Inc","0000911109","cleaned"
"3641895020","MobileIron Inc","0001470099","cleaned"
"1858232020","Mobius Management Systems Inc","0001025148","cleaned"
"1974297020","Moldflow Corp","0001103234","cleaned"
"1834673020","Molecular Devices Corp","0001003113","cleaned"
"2564516020","Molex Inc","0000067472","cleaned"
"3623452020","Momenta Pharmaceuticals Inc","0001235010","cleaned"
"2691774020","Monarch Community Bancorp Inc","0001169769","cleaned"
"2850095020","Monarch Financial Holdings Inc","0001364856","cleaned"
"1852492020","Monmouth Capital Corp","0000067618","cleaned"
"3823934020","Monmouth Real Estate Investment Corp","0000067625","cleaned"
"2084722020","Monogram Biosciences Inc","0001094961","cleaned"
"3011695020","Monogram Residential Trust Inc","0001384710","cleaned"
"3434672020","Monotype Imaging Holdings Inc","0001385292","cleaned"
"2957636020","Monsanto Co","0000067686","cleaned"
"2116393020","Monterey Gourmet Foods Inc","0001370710","cleaned"
"2527262020","Morgans Hotel Group Co","0001342126","cleaned"
"1747954020","Morton Industrial Group Inc","0000064247","cleaned"
"1809136020","Moscow CableCom Corp","0000006383","cleaned"
"1748698020","Mossimo Inc","0001005181","cleaned"
"2336895020","Motorola Mobility Holdings Inc","0001495569","cleaned"
"1853512020","Mountain Bank Holding Co","0000898018","cleaned"
"2608906020","Mountain West Financial Corp","0000946473","cleaned"
"2680689020","Move Inc","0001085770","cleaned"
"1757728020","Mpower Holding Corp","0001117042","cleaned"
"3063451020","Multi Packaging Solutions International Ltd","0001645926","cleaned"
"3351894020","Multi-Color Corp","0000819220","cleaned"
"2918133020","Multi-Fineline Electronix Inc","0000830916","cleaned"
"2523831020","Multiband Corp","0000732412","cleaned"
"3477127020","MutualFirst Financial Inc","0001094810","cleaned"
"3644610020","MyoKardia Inc","0001552451","cleaned"
"1798437020","Myogen Inc","0001101052","cleaned"
"2078405020","NATCO Group Inc","0001057693","cleaned"
"1910534020","NAVTEQ Corp","0000834208","cleaned"
"2661685020","NB&T Financial Group Inc","0000908837","cleaned"
"2202209020","NBTY Inc","0000070793","cleaned"
"3122743020","NCI Inc","0001334478","cleaned"
"1763054020","NES Rentals Holdings Inc","0001280191","cleaned"
"2253964020","NGAS Resources Inc","0000746834","cleaned"
"3696589020","NIC Inc","0001065332","cleaned"
"2641767020","NPS Pharmaceuticals Inc","0000890465","cleaned"
"1791422020","NS Group Inc","0000745026","cleaned"
"2577595020","NTS Inc","0001126216","cleaned"
"2525574020","NV Energy Inc","0000741508","cleaned"
"1763252020","NWH Inc","0000915016","cleaned"
"2103033020","NYFIX Inc","0000099047","cleaned"
"1900306020","NYMEX Holdings Inc","0001105018","cleaned"
"2479748020","NYSE Euronext","0001368007","cleaned"
"2330401020","Nalco Holding Co","0001298341","cleaned"
"1794406020","Napster Inc","0001122787","cleaned"
"2548699020","Nash Finch Co","0000069671","cleaned"
"2071452020","Nashua Corp","0000069680","cleaned"
"1960524020","National Atlantic Holdings Corp","0000946492","cleaned"
"3313284020","National Commerce Corp","0001609951","cleaned"
"2504260020","National Financial Partners Corp","0001183186","cleaned"
"1824750020","National Health Realty Inc","0001047334","cleaned"
"1816161020","National Home Health Care Corp","0000728389","cleaned"
"2296914020","National Semiconductor Corp","0000070530","cleaned"
"3212896020","Nationstar Mortgage Holdings Inc","0001520566","cleaned"
"2284384020","Nationwide Health Properties Inc","0000780053","cleaned"
"1925423020","Natrol Inc","0001025573","cleaned"
"3906004020","Natus Medical Inc","0000878526","cleaned"
"2276667020","NaviSite Inc","0001084750","cleaned"
"3437472020","Navigant Consulting Inc","0001019737","cleaned"
"1755894020","Navigant International Inc","0001055455","cleaned"
"1881495020","Neon Communications Group Inc","0001003111","cleaned"
"3503919020","Neon Therapeutics Inc","0001694187","cleaned"
"3671540020","Neos Therapeutics Inc","0001467652","cleaned"
"2318388020","Ness Technologies Inc","0001089638","cleaned"
"1755689020","NetIQ Corp","0001084827","cleaned"
"2343992020","NetLogic Microsystems Inc","0001135711","cleaned"
"2497553020","NetSpend Holdings Inc","0001496623","cleaned"
"2988799020","NetSuite Inc","0001117106","cleaned"
"2103432020","Netezza Corp","0001132484","cleaned"
"1811969020","Netopia Inc","0001012482","cleaned"
"1813938020","Netsmart Technologies Inc","0001011028","cleaned"
"2426124020","Network Engines Inc","0001110903","cleaned"
"2426091020","Network Equipment Technologies Inc","0000752431","cleaned"
"3228126020","NeuLion Inc","0001387713","cleaned"
"3048654020","NeuStar Inc","0001265888","cleaned"
"2072635020","Neurogen Corp","0000849043","cleaned"
"2010011020","Nevada Chemicals Inc","0000356342","cleaned"
"3289452020","Nevada Gold & Casinos Inc","0000277058","cleaned"
"2085075020","Nevoro Inc","0001432768","cleaned"
"3387139020","New Bancorp Inc","0001644482","cleaned"
"3776184020","New Home Co Inc","0001574596","cleaned"
"2441953020","New Horizons Worldwide Inc","0000850414","cleaned"
"1843600020","New Plan Excel Realty Trust Inc","0000798288","cleaned"
"1841360020","New River Pharmaceuticals Inc","0001288379","cleaned"
"3763912020","New Senior Investment Group Inc","0001610114","cleaned"
"2811233020","NewBridge Bancorp","0000714530","cleaned"
"3164636020","NewStar Financial Inc","0001373561","cleaned"
"1778957020","Newkirk Realty Trust Inc","0001333578","cleaned"
"2923022020","Newport Corp","0000225263","cleaned"
"3288710020","Nexeo Solutions Inc","0001604416","cleaned"
"2439169020","NextWave Wireless Inc","0001374993","cleaned"
"1933600020","Nextest Systems Corp","0001167896","cleaned"
"1778286020","Niagara Corp","0000710976","cleaned"
"2246627020","Nicor Inc","0000072020","cleaned"
"3890790020","Nielsen Holdings Plc","0001492633","cleaned"
"2223942020","NightHawk Radiology Holdings Inc","0001292470","cleaned"
"3077332020","Nimble Storage Inc","0001452751","cleaned"
"2762989020","Niska Gas Storage Partners LLC","0001483830","cleaned"
"2032538020","NitroMed Inc","0000927829","cleaned"
"2310263020","Nobel Learning Communities Inc","0000721237","cleaned"
"3610019020","Noble Energy Inc","0000072207","cleaned"
"2170803020","North American Galvanizing & Coatings Inc","0000055805","cleaned"
"1831564020","North Bay Bancorp/CA","0001102595","cleaned"
"1884251020","North Pittsburgh Systems Inc","0000764765","cleaned"
"1940373020","North Pointe Holdings Corp","0001171218","cleaned"
"2603689020","North Valley Bancorp","0000353191","cleaned"
"3307523020","NorthStar Realty Europe Corp","0001646587","cleaned"
"2814327020","Northern Tier Energy LP","0001533454","cleaned"
"2966667020","Northstar Realty Finance Corp","0001273801","cleaned"
"1838916020","Novelis Inc","0001304280","cleaned"
"2241601020","Novell Inc","0000758004","cleaned"
"2371372020","Novellus Systems Inc","0000836106","cleaned"
"2090646020","Noven Pharmaceuticals Inc","0000815838","cleaned"
"2221781020","Nu Horizons Electronics Corp","0000718074","cleaned"
"1948062020","NuCO2 Inc","0001004883","cleaned"
"2647141020","Nuance Communications Inc","0001002517","cleaned"
"3105596020","Nutraceutical International Corp","0001050007","cleaned"
"3845920020","Nuverra Environmental Solutions Inc","0001403853","cleaned"
"2626759020","OBA Financial Services Inc","0001471088","cleaned"
"2219992020","OI Corp","0000073773","cleaned"
"2757698020","OM Group Inc","0000899723","cleaned"
"1859565020","OMI Corp","0000732780","cleaned"
"2189621020","OMNI Energy Services Corp","0001046212","cleaned"
"3424619020","OMNOVA Solutions Inc","0001090061","cleaned"
"3065880020","ONEOK Partners LP","0000909281","cleaned"
"2463389020","OPNET Technologies Inc","0001108924","cleaned"
"3723627020","ORBCOMM Inc","0001361983","cleaned"
"2159938020","OSI Pharmaceuticals Inc","0000729922","cleaned"
"1809140020","OSI Restaurant Partners Inc","0000874691","cleaned"
"1880321020","Oakley Inc","0000946356","cleaned"
"3363056020","Oaktree Capital Group LLC","0001403528","cleaned"
"2506328020","Obagi Medical Products Inc","0001375247","cleaned"
"2818715020","Ocata Therapeutics Inc","0001140098","cleaned"
"2220918020","Occam Networks Inc","0001108450","cleaned"
"3938311020","Ocean Bio-Chem Inc","0000350737","cleaned"
"3222250020","Oclaro Inc","0001110647","cleaned"
"2186113020","Odyssey HealthCare Inc","0001129623","cleaned"
"2497239020","OfficeMax Inc","0000012978","cleaned"
"2568977020","Official Payments Holdings Inc","0001045150","cleaned"
"1913999020","Oglebay Norton Co","0000073918","cleaned"
"1865247020","Ohio Casualty Corp","0000073952","cleaned"
"3007581020","Ohio Legacy Corp","0001096654","cleaned"
"3433595020","Old Line Bancshares Inc","0001253317","cleaned"
"3160925020","Omega Protein Corp","0001053650","cleaned"
"2632546020","OmniAmerican Bancorp Inc","0001470795","cleaned"
"3434197020","OmniComm Systems Inc","0001034592","cleaned"
"2664497020","OmniVision Technologies Inc","0001106851","cleaned"
"2746063020","Omnicare Inc","0000353230","cleaned"
"2525000020","Omthera Pharmaceuticals Inc","0001477598","cleaned"
"3098773020","OneBeacon Insurance Group Ltd","0001369817","cleaned"
"2390683020","Onvia Inc","0001100917","cleaned"
"2366130020","Onyx Pharmaceuticals Inc","0001012140","cleaned"
"1802031020","Open Solutions Inc","0000873538","cleaned"
"2053787020","OpenTV Corp","0001096958","cleaned"
"2645911020","OpenTable Inc","0001125914","cleaned"
"2316305020","Ophthalmic Imaging Systems Inc","0000885317","cleaned"
"1782654020","Opinion Research Corp","0000911673","cleaned"
"2697155020","Oplink Communications Inc","0001022225","cleaned"
"2400201020","Opnext Inc","0001157780","cleaned"
"2953328020","Opower Inc","0001412043","cleaned"
"1890584020","Opsware Inc","0001100813","cleaned"
"2500423020","Optimer Pharmaceuticals Inc","0001142576","cleaned"
"1978569020","Optium Corp","0001219169","cleaned"
"3509360020","Opus Bank","0001697463","cleaned"
"3151271020","Orbital ATK Inc","0000866121","cleaned"
"2717312020","Orbitz Worldwide Inc","0001394159","cleaned"
"2297787020","Orchid Cellmark Inc","0001107216","cleaned"
"1813800020","Oregon Steel Mills Inc","0000830260","cleaned"
"2309444020","Orthovita Inc","0000913756","cleaned"
"2438946020","Osage Bancshares Inc","0001375336","cleaned"
"2211884020","Osteotech Inc","0000874734","cleaned"
"3613849020","Otelco Inc","0001288359","cleaned"
"2219814020","Otix Global Inc","0001105982","cleaned"
"2501264020","Outdoor Channel Holdings Inc","0000760326","cleaned"
"2987124020","Outerwall Inc","0000941604","cleaned"
"1744392020","Outlook Group Corp","0000867490","cleaned"
"2505913020","Overhill Farms Inc","0001101020","cleaned"
"2637890020","Overland Storage Inc","0000889930","cleaned"
"3307556020","Owens Realty Mortgage Inc","0001556364","cleaned"
"2333741020","PAETEC Holding Corp","0001372041","cleaned"
"3116727020","PAREXEL International Corp","0000799729","cleaned"
"3468797020","PB Bancorp Inc","0001652106","cleaned"
"3955213020","PBF Logistics LP","0001582568","cleaned"
"3419986020","PCM Inc","0000937941","cleaned"
"2157415020","PECO II Inc","0000845072","cleaned"
"3217351020","PHH Corp","0000077776","cleaned"
"2649022020","PLX Technology Inc","0000850579","cleaned"
"2812309020","PMC-Sierra Inc","0000767920","cleaned"
"2748992020","PMFG Inc","0001422862","cleaned"
"3701775020","PRA Health Sciences Inc","0001613859","cleaned"
"1891763020","PRA International","0001293243","cleaned"
"3680236020","PRGX Global Inc","0001007330","cleaned"
"2309418020","PRIMEDIA Inc","0000884382","cleaned"
"3912535020","PS Business Parks Inc","0000870576","cleaned"
"2462619020","PSS World Medical Inc","0000920527","cleaned"
"2497551020","PVF Capital Corp","0000928592","cleaned"
"1830698020","PW Eagle Inc","0000852426","cleaned"
"1850554020","PYR Energy Corp","0001016289","cleaned"
"3058624020","Pacific Continental Corp","0001084717","cleaned"
"1767728020","Pacific Energy Partners LP","0001168397","cleaned"
"1970996020","Packeteer Inc","0001011344","cleaned"
"2185003020","Pactiv Corp","0001089976","cleaned"
"2751561020","Pall Corp","0000075829","cleaned"
"2172756020","Palm Inc","0001100389","cleaned"
"2745517020","Palmetto Bancshares Inc","0000706874","cleaned"
"2505633020","Palomar Medical Technologies Inc","0000881695","cleaned"
"2087050020","Pamrapo Bancorp Inc","0000854071","cleaned"
"1775370020","Pan Pacific Retail Properties Inc","0001040454","cleaned"
"3089153020","Panera Bread Co","0000724606","cleaned"
"2707389020","Pantry Inc","0000915862","cleaned"
"3097460020","Paragon Commercial Corp","0001414374","cleaned"
"2108386020","Parallel Petroleum Corp","0000750561","cleaned"
"2700448020","Paramount Gold & Silver Corp","0001342854","cleaned"
"2319641020","Parkvale Financial Corp","0000820907","cleaned"
"3122139020","Parkway Inc","0001677761","cleaned"
"2952899020","Parkway Properties Inc","0000729237","cleaned"
"2374734020","Parlux Fragrances Inc","0000802356","cleaned"
"3649697020","Parsley Energy Inc","0001594466","cleaned"
"1889692020","Partners Trust Financial Group Inc","0001163345","cleaned"
"2729685020","Patapsco Bancorp Inc","0001003961","cleaned"
"2585287020","Patheon Inc","0001400431","cleaned"
"1843578020","Pathmark Stores Inc","0000095585","cleaned"
"2598403020","Patient Safety Technologies Inc","0000812301","cleaned"
"3472883020","Pattern Energy Group Inc","0001561660","cleaned"
"1851481020","Paxar Corp","0000075681","cleaned"
"3432556020","Peak Resorts Inc","0001517401","cleaned"
"1862540020","Pediatric Services of America Inc","0000893430","cleaned"
"2709399020","Peerless Systems Corp","0000897893","cleaned"
"2215110020","Peerless Systems Corp","0000897893","cleaned"
"1802384020","Pemstar Inc","0000924829","cleaned"
"2685880020","Penford Corp","0000739608","cleaned"
"1827926020","Penn Laurel Financial Corp","0000797096","cleaned"
"2343188020","Penn Millers Holding Corp","0001453820","cleaned"
"3655791020","Penn Virginia Corp","0000077159","cleaned"
"1808408020","PennFed Financial Services Inc","0000920945","cleaned"
"2239042020","Pennichuck Corp","0000788885","cleaned"
"2563341020","Penseco Financial Services Corp","0001054508","cleaned"
"2209643020","Penwest Pharmaceuticals Co","0001047188","cleaned"
"3700450020","People's United Financial Inc","0001378946","cleaned"
"2001494020","PeopleSupport Inc","0001289001","cleaned"
"1775403020","Peoples Energy Corp","0000077385","cleaned"
"2661901020","Peoples Federal Bancshares Inc","0001485964","cleaned"
"3933870020","Peoples Sidney Financial Corp","0001031340","cleaned"
"2632713020","Pepco Holdings Inc","0001135971","cleaned"
"2104829020","Peplin Inc","0001408808","cleaned"
"2066477020","Pepsi Bottling Group Inc","0001076405","cleaned"
"2066470020","PepsiAmericas Inc","0000948086","cleaned"
"1809193020","Per-Se Technologies Inc","0000878556","cleaned"
"2666755020","Peregrine Semiconductor Corp","0000880177","cleaned"
"2797839020","Pericom Semiconductor Corp","0001001426","cleaned"
"2109995020","Perot Systems Corp","0000894253","cleaned"
"3294589020","Pershing Gold Corp","0001432196","cleaned"
"2441693020","Pervasive Software Inc","0001042821","cleaned"
"2665787020","PetSmart Inc","0000863157","cleaned"
"1776756020","Petco Animal Supplies Inc","0000888455","cleaned"
"2640969020","PetroLogistics LP","0001523733","cleaned"
"2328815020","Petrohawk Energy Corp","0001059324","cleaned"
"3134012020","PharMerica Corp","0001388195","cleaned"
"2047836020","PharmaNet Development Group Inc","0001089542","cleaned"
"2337062020","Pharmaceutical Product Development Inc","0001003124","cleaned"
"2727596020","Pharmacyclics Inc","0000949699","cleaned"
"2364013020","Pharmasset Inc","0001301081","cleaned"
"1925147020","Pharmion Corp","0001203866","cleaned"
"2010668020","Pharsight Corp","0001040853","cleaned"
"2174882020","Phase Forward Inc","0001050180","cleaned"
"1813496020","Phelps Dodge Corp","0000078066","cleaned"
"3268326020","Phillips Edison Grocery Center REIT II Inc","0001581405","cleaned"
"2212170020","Phoenix Technologies Ltd","0000832767","cleaned"
"1990722020","Photon Dynamics Inc","0001002663","cleaned"
"1928449020","Photoworks Inc","0001366480","cleaned"
"2454650020","Physicians Formula Holdings Inc","0001269871","cleaned"
"2814297020","Piedmont Natural Gas Co Inc","0000078460","cleaned"
"2661170020","Pike Corp","0001317577","cleaned"
"3270687020","Pilgrim Bancshares Inc","0001601347","cleaned"
"2361383020","Pinnacle Data Systems Inc","0001004608","cleaned"
"3395450020","Pioneer Railcorp","0000796374","cleaned"
"3441785020","Pivotal Software Inc","0001574135","cleaned"
"2474162020","Plains Exploration & Production Co","0000891456","cleaned"
"3307784020","Plantronics Inc","0000079035","cleaned"
"2168469020","Plato Learning Inc","0000893965","cleaned"
"1887633020","Playtex Products Inc","0000842699","cleaned"
"2818341020","Plum Creek Timber Co Inc","0000849213","cleaned"
"3208337020","Ply Gem Holdings Inc","0001284807","cleaned"
"3266292020","Poage Bankshares Inc","0001511071","cleaned"
"1888628020","Pogo Producing Co","0000230463","cleaned"
"1900813020","PolyMedica Corp","0000878748","cleaned"
"2981771020","Polycom Inc","0001010552","cleaned"
"2171620020","Polymer Group Inc","0000927417","cleaned"
"2726670020","Polypore International Inc","0001292556","cleaned"
"2111939020","Pomeroy IT Solutions Inc","0000883979","cleaned"
"3069754020","Popeyes Louisiana Kitchen Inc","0001041379","cleaned"
"1752095020","Portal Software Inc","0001080306","cleaned"
"2156762020","Portec Rail Products Inc","0001263074","cleaned"
"3571445020","Portola Pharmaceuticals Inc","0001269021","cleaned"
"1951418020","Possis Medical Inc","0000079677","cleaned"
"2994591020","Post Properties Inc","0000903127","cleaned"
"2514983020","Power-One Inc","0001042825","cleaned"
"2923722020","PowerSecure International Inc","0000882154","cleaned"
"1824377020","Praecis Pharmaceuticals Inc","0001033025","cleaned"
"2789583020","Precision Castparts Corp","0000079958","cleaned"
"3875287020","Preferred Apartment Communities Inc","0001481832","cleaned"
"2799523020","Premiere Global Services Inc","0000880804","cleaned"
"1793778020","Premium Standard Farms Inc","0001143967","cleaned"
"2433479020","Presidential Life Corp","0000080124","cleaned"
"2992876020","Press Ganey Holdings Inc","0001633142","cleaned"
"2235726020","Pride International Inc","0000833081","cleaned"
"2679868020","Primary Energy Recycling Corp","0001471667","cleaned"
"3501569020","Primo Water Corp","0001365101","cleaned"
"2436438020","Princeton Security Technologies Inc","0001391614","cleaned"
"3622273020","Principia Biopharma Inc","0001510487","cleaned"
"1910975020","Printronix Inc","0000311505","cleaned"
"1954191020","ProCentury Corp","0001273397","cleaned"
"3642521020","ProSight Global Inc","0001634038","cleaned"
"1804209020","Procom Technology Inc","0001025711","cleaned"
"1970754020","Production Enhancement Group Inc","0001394114","cleaned"
"2994851020","Professional Diversity Network Inc","0001546296","cleaned"
"2194713020","Proginet Corp","0000934868","cleaned"
"2268963020","Progress Energy Inc","0001094093","cleaned"
"3732887020","Proofpoint Inc","0001212458","cleaned"
"2211521020","Prospect Medical Holdings Inc","0001063561","cleaned"
"2175862020","Protection One Inc","0000916230","cleaned"
"2642099020","Protective Life Corp","0000355429","cleaned"
"1790231020","Provena Foods Inc","0000814139","cleaned"
"3883327020","Prudential Bancorp Inc","0001578776","cleaned"
"1918715020","Puget Energy Inc","0000801339","cleaned"
"1973440020","Pyramid Breweries Inc","0001001917","cleaned"
"3954778020","Pzena Investment Management Inc","0001399249","cleaned"
"3763846020","QAD Inc","0001036188","cleaned"
"3676521020","QEP Resources Inc","0001108827","cleaned"
"2658257020","QR Energy LP","0001502012","cleaned"
"3751041020","QTS Realty Trust Inc","0001577368","cleaned"
"2966200020","Qlik Technologies Inc","0001305294","cleaned"
"1947440020","Quadra Realty Trust Inc","0001380501","cleaned"
"2135431020","QuadraMed Corp","0001018833","cleaned"
"3238440020","Quality Care Properties Inc","0001677203","cleaned"
"2750038020","Quality Distribution Inc","0000922863","cleaned"
"1925547020","Quanex Corp","0000276889","cleaned"
"3371936020","Quantenna Communications Inc","0001370702","cleaned"
"1837347020","Queenstake Resources Ltd","0000904121","cleaned"
"2418554020","Quest Software Inc","0001088033","cleaned"
"2915467020","Questar Corp","0000751652","cleaned"
"2626266020","Questcor Pharmaceuticals Inc","0000891288","cleaned"
"2142826020","Quixote Corp","0000032870","cleaned"
"1855430020","Quovadx Inc","0001094561","cleaned"
"2154221020","Qwest Communications International Inc","0001037949","cleaned"
"2373963020","RAM Energy Resources Inc","0001282648","cleaned"
"1898450020","RARE Hospitality International Inc","0000883976","cleaned"
"2288819020","RC2 Corp","0001034239","cleaned"
"2161777020","RCN Corp","0000914241","cleaned"
"3240175020","RPX Corp","0001509432","cleaned"
"3814603020","RR Donnelley & Sons Co","0000029669","cleaned"
"3229223020","RSP Permian Inc","0001588216","cleaned"
"3464147020","Ra Pharmaceuticals Inc","0001481512","cleaned"
"2991851020","Rackspace Hosting Inc","0001107694","cleaned"
"3262565020","RadiSys Corp","0000873044","cleaned"
"2327605020","Radiant Systems Inc","0000845818","cleaned"
"1775105020","Radiologix Inc","0001031329","cleaned"
"1976841020","Radyne Corp","0000718573","cleaned"
"1733433020","Raindance Communications Inc","0001046832","cleaned"
"2471497020","Ralcorp Holdings Inc","0000918021","cleaned"
"2756389020","Rally Software Development Corp","0001313911","cleaned"
"3361122020","Rand Capital Corp","0000081955","cleaned"
"3895391020","Randolph Bancorp Inc","0001667161","cleaned"
"3004346020","Raptor Pharmaceutical Corp","0001070698","cleaned"
"3758870020","Raven Industries Inc","0000082166","cleaned"
"2976913020","ReachLocal Inc","0001297336","cleaned"
"1812775020","Readers Digest Association Inc","0000858558","cleaned"
"2818449020","RealD Inc","0001327471","cleaned"
"3676327020","RealPage Inc","0001286225","cleaned"
"3955298020","Realnetworks Inc","0001046327","cleaned"
"1822603020","Realogy Corp","0001355001","cleaned"
"2762357020","Receptos Inc","0001463729","cleaned"
"1782164020","Reckson Associates Realty Corp","0000930548","cleaned"
"3683285020","Red Lion Hotels Corp","0001052595","cleaned"
"1823386020","Redback Networks Inc","0001081290","cleaned"
"3183202020","Regal Entertainment Group","0001168696","cleaned"
"2718307020","Regency Energy Partners LP","0001338613","cleaned"
"2951270020","Regent Bancorp Inc","0001161923","cleaned"
"2278471020","RehabCare Group Inc","0000812191","cleaned"
"2985739020","Relypsa Inc","0001416792","cleaned"
"1759457020","Remedytemp Inc","0001013467","cleaned"
"3587323020","Renaissance Gold Inc","0001514872","cleaned"
"2337312020","Renaissance Learning Inc","0001030484","cleaned"
"1906880020","Renovis Inc","0001118361","cleaned"
"1783292020","Rent-Way Inc","0000893046","cleaned"
"2806212020","Rentrak Corp","0000800458","cleaned"
"1891110020","Republic Property Trust","0001335686","cleaned"
"3310808020","Resolute Energy Corp","0001469510","cleaned"
"3874329020","Resonant Inc","0001579910","cleaned"
"1937132020","Respironics Inc","0000780434","cleaned"
"2595273020","Responsys Inc","0001084817","cleaned"
"1922741020","Restoration Hardware Inc","0000863821","cleaned"
"3773667020","Retail Properties of America Inc","0001222840","cleaned"
"3091154020","RetailMeNot Inc","0001475274","cleaned"
"2191890020","Rewards Network Inc","0000078536","cleaned"
"1783159020","Reynolds & Reynolds Co","0000083588","cleaned"
"3020752020","Reynolds American Inc","0001275283","cleaned"
"3116235020","Rice Energy Inc","0001588238","cleaned"
"3239039020","Rice Midstream Partners LP","0001620928","cleaned"
"2635078020","Richfield Oil & Gas Co","0001537834","cleaned"
"1746421020","Ridgestone Financial Services Inc","0001001791","cleaned"
"3676713020","RigNet Inc","0001162112","cleaned"
"2355904020","RightNow Technologies Inc","0001111247","cleaned"
"3114582020","Rightside Group Ltd","0001589094","cleaned"
"2149366020","RiskMetrics Group Inc","0001295172","cleaned"
"1815975020","Rita Medical Systems Inc","0001056421","cleaned"
"2814879020","River Valley Bancorp","0001015593","cleaned"
"2182035020","Rock of Ages Corp","0000084581","cleaned"
"3128674020","Rocket Fuel Inc","0001477200","cleaned"
"3135305020","Rockwell Collins Inc","0001137411","cleaned"
"2655953020","Rockwood Holdings Inc","0001315695","cleaned"
"2934795020","Rofin-Sinar Technologies Inc","0001019361","cleaned"
"1994852020","Rohm & Haas Co","0000084792","cleaned"
"2751331020","Rosetta Resources Inc","0001340282","cleaned"
"3628544020","Rosetta Stone Inc","0001351285","cleaned"
"2819185020","Roundy's Inc","0001536035","cleaned"
"2899175020","Rouse Properties Inc","0001528558","cleaned"
"3065553020","Royal Bancshares of Pennsylvania Inc","0000922487","cleaned"
"3778577020","Royal Financial Inc","0001303531","cleaned"
"3164202020","Ruby Tuesday Inc","0000068270","cleaned"
"2942217020","Ruckus Wireless Inc","0001294016","cleaned"
"3419875020","Rudolph Technologies Inc","0001094392","cleaned"
"1186486020","Rural Cellular Corp","0000869561","cleaned"
"2294250020","Rural/Metro Corp","0000792487","cleaned"
"1752986020","Russell Corp","0000085812","cleaned"
"1891133020","Ryerson Inc","0000790528","cleaned"
"2762646020","Ryland Group Inc","0000085974","cleaned"
"2304069020","SAVVIS Inc","0001058444","cleaned"
"1744252020","SBS Technologies Inc","0000880208","cleaned"
"3198733020","SCANA Corp","0000754737","cleaned"
"1914775020","SCPIE Holdings Inc","0001013609","cleaned"
"2368262020","SE Financial Corp","0001277138","cleaned"
"3669464020","SEACOR Holdings Inc","0000859598","cleaned"
"1029034020","SEMCO Energy Inc","0000277158","cleaned"
"2330648020","SFN Group Inc","0000914536","cleaned"
"2547011020","SHFL entertainment Inc","0000718789","cleaned"
"2007166020","SI International Inc","0001143363","cleaned"
"1801733020","SITEL Corp","0000943820","cleaned"
"2764987020","SL Industries Inc","0000089270","cleaned"
"2634258020","SP Bancorp Inc","0001493182","cleaned"
"2094434020","SPSS Inc","0000869570","cleaned"
"3830079020","SPX FLOW Inc","0001641991","cleaned"
"3440201020","SRC Energy Inc","0001413507","cleaned"
"2422724020","SRI/Surgical Express Inc","0001014041","cleaned"
"2406523020","SRS Labs Inc","0001016470","cleaned"
"2664914020","STR Holdings Inc","0001473597","cleaned"
"2600718020","SWS Group Inc","0000878520","cleaned"
"2723556020","Saba Software Inc","0001070380","cleaned"
"1819992020","Sabre Holdings Corp","0001020265","cleaned"
"2547043020","Saehan Bancorp","0001065651","cleaned"
"1845403020","SafeNet Inc","0000850313","cleaned"
"1971795020","Safeco Corp","0000086104","cleaned"
"2611425020","Safeway Inc","0000086144","cleaned"
"2898164020","Sagent Pharmaceuticals Inc","0001369786","cleaned"
"3900673020","Sailpoint Technologies Holdings Inc","0001627857","cleaned"
"2523633020","Saks Inc","0000812900","cleaned"
"2717301020","Salix Pharmaceuticals Ltd","0001009356","cleaned"
"3759756020","Sanderson Farms Inc","0000812128","cleaned"
"1760850020","Sands Regent","0000753899","cleaned"
"2582065020","Santarus Inc","0001172480","cleaned"
"2691164020","Sapient Corp","0001008817","cleaned"
"2619000020","Schawk Inc","0000719164","cleaned"
"2055967020","Schering Plough Corp","0000310158","cleaned"
"2468450020","Schiff Nutrition International Inc","0001022368","cleaned"
"2637310020","Schuff International Inc","0001038368","cleaned"
"3043982020","SciClone Pharmaceuticals Inc","0000880771","cleaned"
"2965097020","SciQuest Inc","0001082526","cleaned"
"2008315020","Sciele Pharma Inc","0001106773","cleaned"
"3674972020","Scientific Learning Corp","0001042173","cleaned"
"3129247020","Scripps Networks Interactive Inc","0001430602","cleaned"
"2445345020","SeaBright Holdings Inc","0001267201","cleaned"
"2488748020","SeaCube Container Leasing Ltd","0001487999","cleaned"
"2454643020","Sealy Corp","0000748015","cleaned"
"2013897020","Secure Computing Corp","0001001916","cleaned"
"1734353020","Segue Software Inc","0000894572","cleaned"
"1787726020","Seitel Inc","0000750813","cleaned"
"3750490020","Select Bancorp Inc","0001263762","cleaned"
"3288419020","Select Income REIT","0001537667","cleaned"
"3453292020","SemGroup Corp","0001489136","cleaned"
"2128542020","Semitool Inc","0000934550","cleaned"
"3299127020","SendGrid Inc","0001477425","cleaned"
